instrument_name,funding_rate,funding_time
AXS-USDT-SWAP,-0.0000048860976979,1755619200000
AXS-USDT-SWAP,-0.0000740462047607,1755648000000
AXS-USDT-SWAP,-0.0002355373620841,1755676800000
AXS-USDT-SWAP,0.0000532291789808,1755705600000
AXS-USDT-SWAP,0.0001,1755734400000
AXS-USDT-SWAP,0.0001,1755763200000
AXS-USDT-SWAP,0.0001,1755792000000
AXS-USDT-SWAP,0.0000438397452672,1755820800000
AXS-USDT-SWAP,0.0001,1755849600000
AXS-USDT-SWAP,0.0001,1755878400000
AXS-USDT-SWAP,0.0001,1755907200000
AXS-USDT-SWAP,0.0001,1755936000000
AXS-USDT-SWAP,0.0001,1755964800000
AXS-USDT-SWAP,0.0001,1755993600000
AXS-USDT-SWAP,0.0001,1756022400000
AXS-USDT-SWAP,0.0001,1756051200000
AXS-USDT-SWAP,0.0001,1756080000000
AXS-USDT-SWAP,0.0001,1756108800000
AXS-USDT-SWAP,0.0001,1756137600000
AXS-USDT-SWAP,0.0000846495047463,1756166400000
AXS-USDT-SWAP,0.0001,1756195200000
AXS-USDT-SWAP,0.0001,1756224000000
AXS-USDT-SWAP,0.0001,1756252800000
AXS-USDT-SWAP,0.0001,1756281600000
AXS-USDT-SWAP,0.0001,1756310400000
AXS-USDT-SWAP,0.0001,1756339200000
AXS-USDT-SWAP,0.0001,1756368000000
AXS-USDT-SWAP,0.0001,1756396800000
AXS-USDT-SWAP,0.0001,1756425600000
AXS-USDT-SWAP,0.0001,1756454400000
AXS-USDT-SWAP,0.0001,1756483200000
AXS-USDT-SWAP,0.0001,1756512000000
AXS-USDT-SWAP,0.0001,1756540800000
AXS-USDT-SWAP,0.0001,1756569600000
AXS-USDT-SWAP,0.0001,1756598400000
AXS-USDT-SWAP,-0.0010265781599823,1756627200000
BABY-USDT-SWAP,0.00005,1753977600000
BABY-USDT-SWAP,0.00005,1753992000000
BABY-USDT-SWAP,0.00005,1754006400000
BABY-USDT-SWAP,-0.000055498824131,1754020800000
BABY-USDT-SWAP,0.0000106518579947,1754035200000
BABY-USDT-SWAP,-0.0000102459531872,1754049600000
BABY-USDT-SWAP,-0.0009724226720515,1754064000000
BABY-USDT-SWAP,0.00005,1754078400000
BABY-USDT-SWAP,-0.000173667462441,1754092800000
BABY-USDT-SWAP,-0.0000308763113605,1754107200000
BABY-USDT-SWAP,0.00005,1754121600000
BABY-USDT-SWAP,0.0000327350724937,1754136000000
BABY-USDT-SWAP,0.0000104756128294,1754150400000
BABY-USDT-SWAP,0.00005,1754164800000
BABY-USDT-SWAP,0.00005,1754179200000
BABY-USDT-SWAP,0.00005,1754193600000
BABY-USDT-SWAP,0.00005,1754208000000
BABY-USDT-SWAP,0.0000382265038007,1754222400000
BABY-USDT-SWAP,-0.0000156384267665,1754236800000
BABY-USDT-SWAP,-0.000023234309648,1754251200000
BABY-USDT-SWAP,-0.0001782057927769,1754265600000
BABY-USDT-SWAP,-0.000010983211948,1754280000000
BABY-USDT-SWAP,0.00005,1754294400000
BABY-USDT-SWAP,-0.0000487986368179,1754308800000
BABY-USDT-SWAP,0.00005,1754323200000
BABY-USDT-SWAP,-0.0000275109340867,1754337600000
BABY-USDT-SWAP,0.00005,1754352000000
BABY-USDT-SWAP,0.00005,1754366400000
BABY-USDT-SWAP,0.00005,1754380800000
BABY-USDT-SWAP,0.00005,1754395200000
BABY-USDT-SWAP,0.0000140397012873,1754409600000
BABY-USDT-SWAP,-0.000049648095251,1754424000000
BABY-USDT-SWAP,0.00005,1754438400000
BABY-USDT-SWAP,-0.000045577393972,1754452800000
BABY-USDT-SWAP,0.00005,1754467200000
BABY-USDT-SWAP,-0.0000143907511874,1754481600000
BABY-USDT-SWAP,0.00005,1754496000000
BABY-USDT-SWAP,-0.0000929282265768,1754510400000
BABY-USDT-SWAP,-0.0000546960080647,1754524800000
BABY-USDT-SWAP,0.00005,1754539200000
BABY-USDT-SWAP,-0.0001545924202478,1754553600000
BABY-USDT-SWAP,0.00005,1754568000000
BABY-USDT-SWAP,0.00005,1754582400000
BABY-USDT-SWAP,0.00005,1754596800000
BABY-USDT-SWAP,0.00005,1754611200000
BABY-USDT-SWAP,0.00005,1754625600000
BABY-USDT-SWAP,0.00005,1754640000000
BABY-USDT-SWAP,0.00005,1754654400000
BABY-USDT-SWAP,0.00005,1754668800000
BABY-USDT-SWAP,0.00005,1754683200000
BABY-USDT-SWAP,0.00005,1754697600000
BABY-USDT-SWAP,0.00005,1754712000000
BABY-USDT-SWAP,0.00005,1754726400000
BABY-USDT-SWAP,0.00005,1754740800000
BABY-USDT-SWAP,0.00005,1754755200000
BABY-USDT-SWAP,0.00005,1754769600000
BABY-USDT-SWAP,0.00005,1754784000000
BABY-USDT-SWAP,0.00005,1754798400000
BABY-USDT-SWAP,0.00005,1754812800000
BABY-USDT-SWAP,0.0000443105669311,1754827200000
BABY-USDT-SWAP,0.0000431240649564,1754841600000
BABY-USDT-SWAP,0.00005,1754856000000
BABY-USDT-SWAP,0.00005,1754870400000
BABY-USDT-SWAP,0.00005,1754884800000
BABY-USDT-SWAP,0.00005,1754899200000
BABY-USDT-SWAP,-0.0000210085059668,1754913600000
BABY-USDT-SWAP,0.00005,1754928000000
BABY-USDT-SWAP,-0.0000600707035427,1754942400000
BABY-USDT-SWAP,0.00005,1754956800000
BABY-USDT-SWAP,-0.0001068874514685,1754971200000
BABY-USDT-SWAP,0.00005,1754985600000
BABY-USDT-SWAP,0.00005,1755000000000
BABY-USDT-SWAP,-0.0000912535522003,1755014400000
BABY-USDT-SWAP,-0.0001201409873696,1755028800000
BABY-USDT-SWAP,0.00005,1755043200000
BABY-USDT-SWAP,0.00005,1755057600000
BABY-USDT-SWAP,0.00005,1755072000000
BABY-USDT-SWAP,0.00005,1755086400000
BABY-USDT-SWAP,0.00005,1755100800000
BABY-USDT-SWAP,0.00005,1755115200000
BABY-USDT-SWAP,0.00005,1755129600000
BABY-USDT-SWAP,0.00005,1755144000000
BABY-USDT-SWAP,0.00005,1755158400000
BABY-USDT-SWAP,0.00005,1755172800000
BABY-USDT-SWAP,-0.000045780676752,1755187200000
BABY-USDT-SWAP,-0.0002945938886901,1755201600000
BABY-USDT-SWAP,-0.0000083707297167,1755216000000
BABY-USDT-SWAP,-0.0001715274178955,1755230400000
BABY-USDT-SWAP,0.00005,1755244800000
BABY-USDT-SWAP,-0.0001618829231372,1755259200000
BABY-USDT-SWAP,-0.0000737501991274,1755273600000
BABY-USDT-SWAP,-0.0002871506159886,1755288000000
BABY-USDT-SWAP,-0.0001434256824514,1755302400000
BABY-USDT-SWAP,-0.0002448125684354,1755316800000
BABY-USDT-SWAP,0.00005,1755331200000
BABY-USDT-SWAP,0.00005,1755345600000
BABY-USDT-SWAP,0.00005,1755360000000
BABY-USDT-SWAP,0.00005,1755374400000
BABY-USDT-SWAP,0.00005,1755388800000
BABY-USDT-SWAP,-0.0000311019398706,1755403200000
BABY-USDT-SWAP,0.00005,1755417600000
BABY-USDT-SWAP,0.00005,1755432000000
BABY-USDT-SWAP,0.00005,1755446400000
BABY-USDT-SWAP,0.00005,1755460800000
BABY-USDT-SWAP,-0.0001933497929808,1755475200000
BABY-USDT-SWAP,-0.0000095079753892,1755489600000
BABY-USDT-SWAP,-0.0000498286181964,1755504000000
BABY-USDT-SWAP,-0.0000758837017545,1755518400000
BABY-USDT-SWAP,-0.000145995876377,1755532800000
BABY-USDT-SWAP,0.0000067380977884,1755547200000
BABY-USDT-SWAP,-0.0001086867718794,1755561600000
BABY-USDT-SWAP,-0.000011815174298,1755576000000
BABY-USDT-SWAP,0.00005,1755590400000
BABY-USDT-SWAP,0.00005,1755604800000
BABY-USDT-SWAP,0.00005,1755619200000
BABY-USDT-SWAP,-0.0000059722016246,1755633600000
BABY-USDT-SWAP,0.00005,1755648000000
BABY-USDT-SWAP,0.00005,1755662400000
BABY-USDT-SWAP,0.00005,1755676800000
BABY-USDT-SWAP,0.00005,1755691200000
BABY-USDT-SWAP,0.00005,1755705600000
BABY-USDT-SWAP,0.00005,1755720000000
BABY-USDT-SWAP,0.00005,1755734400000
BABY-USDT-SWAP,0.00005,1755748800000
BABY-USDT-SWAP,0.00005,1755763200000
BABY-USDT-SWAP,0.00005,1755777600000
BABY-USDT-SWAP,0.00005,1755792000000
BABY-USDT-SWAP,0.0000395947391696,1755806400000
BABY-USDT-SWAP,0.00005,1755820800000
BABY-USDT-SWAP,0.00005,1755835200000
BABY-USDT-SWAP,0.00005,1755849600000
BABY-USDT-SWAP,0.00005,1755864000000
BABY-USDT-SWAP,0.00005,1755878400000
BABY-USDT-SWAP,0.00005,1755892800000
BABY-USDT-SWAP,0.00005,1755907200000
BABY-USDT-SWAP,0.00005,1755921600000
BABY-USDT-SWAP,0.00005,1755936000000
BABY-USDT-SWAP,0.00005,1755950400000
BABY-USDT-SWAP,0.00005,1755964800000
BABY-USDT-SWAP,0.00005,1755979200000
BABY-USDT-SWAP,0.00005,1755993600000
BABY-USDT-SWAP,0.00005,1756008000000
BABY-USDT-SWAP,-0.0000719454162565,1756022400000
BABY-USDT-SWAP,-0.0002776438570267,1756036800000
BABY-USDT-SWAP,0.00005,1756051200000
BABY-USDT-SWAP,0.00005,1756065600000
BABY-USDT-SWAP,0.00005,1756080000000
BABY-USDT-SWAP,0.00005,1756094400000
BABY-USDT-SWAP,0.00005,1756108800000
BABY-USDT-SWAP,0.00005,1756123200000
BABY-USDT-SWAP,0.00005,1756137600000
BABY-USDT-SWAP,-0.0000185627632644,1756152000000
BABY-USDT-SWAP,0.00005,1756166400000
BABY-USDT-SWAP,0.00005,1756180800000
BABY-USDT-SWAP,0.00005,1756195200000
BABY-USDT-SWAP,0.00005,1756209600000
BABY-USDT-SWAP,0.00005,1756224000000
BABY-USDT-SWAP,0.00005,1756238400000
BABY-USDT-SWAP,-0.0000186814103431,1756252800000
BABY-USDT-SWAP,0.00005,1756267200000
BABY-USDT-SWAP,0.00005,1756281600000
BABY-USDT-SWAP,0.00005,1756296000000
BABY-USDT-SWAP,0.00005,1756310400000
BABY-USDT-SWAP,0.00005,1756324800000
BABY-USDT-SWAP,0.00005,1756339200000
BABY-USDT-SWAP,0.00005,1756353600000
BABY-USDT-SWAP,0.00005,1756368000000
BABY-USDT-SWAP,0.00005,1756382400000
BABY-USDT-SWAP,0.00005,1756396800000
BABY-USDT-SWAP,0.00005,1756411200000
BABY-USDT-SWAP,0.00005,1756425600000
BABY-USDT-SWAP,0.00005,1756440000000
BABY-USDT-SWAP,0.00005,1756454400000
BABY-USDT-SWAP,0.0000155309451195,1756468800000
BABY-USDT-SWAP,-0.0001232287116766,1756483200000
BABY-USDT-SWAP,0.0000027698861373,1756497600000
BABY-USDT-SWAP,0.00005,1756512000000
BABY-USDT-SWAP,0.00005,1756526400000
BABY-USDT-SWAP,0.00005,1756540800000
BABY-USDT-SWAP,0.00005,1756555200000
BABY-USDT-SWAP,0.00005,1756569600000
BABY-USDT-SWAP,0.00005,1756584000000
BABY-USDT-SWAP,0.00005,1756598400000
BABY-USDT-SWAP,0.00005,1756612800000
BABY-USDT-SWAP,0.00005,1756627200000
BABY-USDT-SWAP,0.00005,1756641600000
BAND-USDT-SWAP,0.0001,1753977600000
BAND-USDT-SWAP,0.0001,1754006400000
BAND-USDT-SWAP,0.0001,1754035200000
BAND-USDT-SWAP,0.0001,1754064000000
BAND-USDT-SWAP,0.0001,1754092800000
BAND-USDT-SWAP,0.0001,1754121600000
BAND-USDT-SWAP,0.0001,1754150400000
BAND-USDT-SWAP,0.0001,1754179200000
BAND-USDT-SWAP,0.0001,1754208000000
BAND-USDT-SWAP,0.0001,1754236800000
BAND-USDT-SWAP,0.0001,1754265600000
BAND-USDT-SWAP,0.0001,1754294400000
BAND-USDT-SWAP,0.0001,1754323200000
BAND-USDT-SWAP,0.0001,1754352000000
BAND-USDT-SWAP,0.0001,1754380800000
BAND-USDT-SWAP,0.0001,1754409600000
BAND-USDT-SWAP,0.0001,1754438400000
BAND-USDT-SWAP,0.0001,1754467200000
BAND-USDT-SWAP,0.0001,1754496000000
BAND-USDT-SWAP,0.0001,1754524800000
BAND-USDT-SWAP,0.0001,1754553600000
BAND-USDT-SWAP,0.0001,1754582400000
BAND-USDT-SWAP,0.0001,1754611200000
BAND-USDT-SWAP,0.0001,1754640000000
BAND-USDT-SWAP,0.0001,1754668800000
BAND-USDT-SWAP,0.0001,1754697600000
BAND-USDT-SWAP,0.0001,1754726400000
BAND-USDT-SWAP,0.0001,1754755200000
BAND-USDT-SWAP,0.0001,1754784000000
BAND-USDT-SWAP,0.0001,1754812800000
BAND-USDT-SWAP,0.0001,1754841600000
BAND-USDT-SWAP,0.0001,1754870400000
BAND-USDT-SWAP,0.0001,1754899200000
BAND-USDT-SWAP,0.0001,1754928000000
BAND-USDT-SWAP,0.0001,1754956800000
BAND-USDT-SWAP,0.0001,1754985600000
BAND-USDT-SWAP,0.0001,1755014400000
BAND-USDT-SWAP,0.0001,1755043200000
BAND-USDT-SWAP,0.0001,1755072000000
BAND-USDT-SWAP,0.0001,1755100800000
BAND-USDT-SWAP,0.0001,1755129600000
BAND-USDT-SWAP,0.0001,1755158400000
BAND-USDT-SWAP,0.0001,1755187200000
BAND-USDT-SWAP,0.0001,1755216000000
BAND-USDT-SWAP,0.0001,1755244800000
BAND-USDT-SWAP,0.0001,1755273600000
BAND-USDT-SWAP,0.0001,1755302400000
BAND-USDT-SWAP,0.0001,1755331200000
BAND-USDT-SWAP,0.0001,1755360000000
BAND-USDT-SWAP,-0.0003034523048875,1755388800000
BAND-USDT-SWAP,0.0001,1755417600000
BAND-USDT-SWAP,0.0001,1755446400000
BAND-USDT-SWAP,0.0001,1755475200000
BAND-USDT-SWAP,0.0001,1755504000000
BAND-USDT-SWAP,0.0001,1755532800000
BAND-USDT-SWAP,0.0001,1755561600000
BAND-USDT-SWAP,0.0001,1755590400000
BAND-USDT-SWAP,0.0001,1755619200000
BAND-USDT-SWAP,0.0001,1755648000000
BAND-USDT-SWAP,0.0000071178042654,1755676800000
BAND-USDT-SWAP,-0.0001580709488683,1755705600000
BAND-USDT-SWAP,-0.0011113738738985,1755734400000
BAND-USDT-SWAP,-0.0019291010090701,1755763200000
BAND-USDT-SWAP,-0.0012843337491479,1755792000000
BAND-USDT-SWAP,-0.0002594210622101,1755820800000
BAND-USDT-SWAP,-0.0003632439709193,1755849600000
BAND-USDT-SWAP,-0.0003946874268362,1755878400000
BAND-USDT-SWAP,0.0001,1755907200000
BAND-USDT-SWAP,-0.0002350073338646,1755936000000
BAND-USDT-SWAP,-0.0011857004362214,1755964800000
BAND-USDT-SWAP,0.0001,1755993600000
BAND-USDT-SWAP,0.0001,1756022400000
BAND-USDT-SWAP,0.0001,1756051200000
BAND-USDT-SWAP,0.0001,1756080000000
BAND-USDT-SWAP,0.0001,1756108800000
BAND-USDT-SWAP,0.0000635731384444,1756137600000
BAND-USDT-SWAP,0.0001,1756166400000
BAND-USDT-SWAP,0.0001,1756195200000
BAND-USDT-SWAP,0.0000380932223228,1756224000000
BAND-USDT-SWAP,0.0001,1756252800000
BAND-USDT-SWAP,0.0001,1756281600000
BAND-USDT-SWAP,0.0001,1756310400000
BAND-USDT-SWAP,0.0001,1756339200000
BAND-USDT-SWAP,0.0000934808917649,1756368000000
BAND-USDT-SWAP,0.0001,1756396800000
BAND-USDT-SWAP,0.0001,1756425600000
BAND-USDT-SWAP,0.000020011564004,1756454400000
BAND-USDT-SWAP,0.0001,1756483200000
BAND-USDT-SWAP,0.0001,1756512000000
BAND-USDT-SWAP,0.0001,1756540800000
BAND-USDT-SWAP,0.0001,1756569600000
BAND-USDT-SWAP,0.0001,1756598400000
BAND-USDT-SWAP,-0.0000079801396555,1756627200000
BAT-USDT-SWAP,-0.000077303038648,1753977600000
BAT-USDT-SWAP,-0.000088591649561,1754006400000
BAT-USDT-SWAP,0.0000487299101329,1754035200000
BAT-USDT-SWAP,0.0001,1754064000000
BAT-USDT-SWAP,0.0000428759844152,1754092800000
BAT-USDT-SWAP,0.0000463065912879,1754121600000
BAT-USDT-SWAP,0.0000557022501859,1754150400000
BAT-USDT-SWAP,0.0001,1754179200000
BAT-USDT-SWAP,0.0001,1754208000000
BAT-USDT-SWAP,0.0001,1754236800000
BAT-USDT-SWAP,0.0001,1754265600000
BAT-USDT-SWAP,0.0001,1754294400000
BAT-USDT-SWAP,0.0001,1754323200000
BAT-USDT-SWAP,0.0001,1754352000000
BAT-USDT-SWAP,0.0000528176978876,1754380800000
BAT-USDT-SWAP,0.0001,1754409600000
BAT-USDT-SWAP,0.0001,1754438400000
BAT-USDT-SWAP,0.0001,1754467200000
BAT-USDT-SWAP,0.0001,1754496000000
BAT-USDT-SWAP,0.0001,1754524800000
BAT-USDT-SWAP,0.0001,1754553600000
BAT-USDT-SWAP,-0.000323438758983,1754582400000
BAT-USDT-SWAP,-0.0000436739393318,1754611200000
BAT-USDT-SWAP,0.0001,1754640000000
BAT-USDT-SWAP,0.0000339701241219,1754668800000
BAT-USDT-SWAP,0.0001,1754697600000
BAT-USDT-SWAP,0.0001,1754726400000
BAT-USDT-SWAP,0.0001,1754755200000
BAT-USDT-SWAP,0.0001,1754784000000
BAT-USDT-SWAP,0.0001,1754812800000
BAT-USDT-SWAP,0.0001,1754841600000
BAT-USDT-SWAP,0.0001,1754870400000
BAT-USDT-SWAP,0.0001,1754899200000
BAT-USDT-SWAP,0.0001,1754928000000
BAT-USDT-SWAP,0.0001,1754956800000
BAT-USDT-SWAP,0.0001,1754985600000
BAT-USDT-SWAP,0.0001,1755014400000
BAT-USDT-SWAP,0.0001,1755043200000
BAT-USDT-SWAP,0.0001,1755072000000
BAT-USDT-SWAP,0.0001,1755100800000
BAT-USDT-SWAP,0.0001,1755129600000
BAT-USDT-SWAP,0.0001,1755158400000
BAT-USDT-SWAP,0.0001,1755187200000
BAT-USDT-SWAP,0.0001,1755216000000
BAT-USDT-SWAP,0.0001,1755244800000
BAT-USDT-SWAP,0.0001,1755273600000
BAT-USDT-SWAP,0.000095944908405,1755302400000
BAT-USDT-SWAP,-0.0026363539494805,1755331200000
BAT-USDT-SWAP,-0.0004357991882963,1755360000000
BAT-USDT-SWAP,-0.0006266350222249,1755388800000
BAT-USDT-SWAP,-0.0000318929277734,1755417600000
BAT-USDT-SWAP,-0.0000904990724672,1755446400000
BAT-USDT-SWAP,-0.0002006457574144,1755475200000
BAT-USDT-SWAP,0.0000878167688368,1755504000000
BAT-USDT-SWAP,0.0000150369795506,1755532800000
BAT-USDT-SWAP,-0.0001624141861316,1755561600000
BAT-USDT-SWAP,0.0001,1755590400000
BAT-USDT-SWAP,0.0000757143553475,1755619200000
BAT-USDT-SWAP,-0.0000536895094269,1755648000000
BAT-USDT-SWAP,-0.0003518888295878,1755676800000
BAT-USDT-SWAP,0.000023158585904,1755705600000
BAT-USDT-SWAP,0.0000753335314515,1755734400000
BAT-USDT-SWAP,-0.0000075019183509,1755763200000
BAT-USDT-SWAP,0.0000587189729689,1755792000000
BAT-USDT-SWAP,-0.0001363141020097,1755820800000
BAT-USDT-SWAP,0.0001,1755849600000
BAT-USDT-SWAP,0.0001,1755878400000
BAT-USDT-SWAP,0.0001,1755907200000
BAT-USDT-SWAP,-0.0000379636791401,1755936000000
BAT-USDT-SWAP,-0.0000664453630554,1755964800000
BAT-USDT-SWAP,0.0001,1755993600000
BAT-USDT-SWAP,-0.0002473148776687,1756022400000
BAT-USDT-SWAP,0.000074669669357,1756051200000
BAT-USDT-SWAP,0.0001,1756080000000
BAT-USDT-SWAP,0.0001,1756108800000
BAT-USDT-SWAP,0.0001,1756137600000
BAT-USDT-SWAP,0.0000800019228127,1756166400000
BAT-USDT-SWAP,0.0001,1756195200000
BAT-USDT-SWAP,0.0001,1756224000000
BAT-USDT-SWAP,0.0001,1756252800000
BAT-USDT-SWAP,0.0001,1756281600000
BAT-USDT-SWAP,0.0001,1756310400000
BAT-USDT-SWAP,0.0001,1756339200000
BAT-USDT-SWAP,0.0001,1756368000000
BAT-USDT-SWAP,-0.0000820164520222,1756396800000
BAT-USDT-SWAP,0.0001,1756425600000
BAT-USDT-SWAP,-0.0004302209507314,1756454400000
BAT-USDT-SWAP,0.0000640978994984,1756483200000
BAT-USDT-SWAP,-0.0000789866711202,1756512000000
BAT-USDT-SWAP,-0.0000540273281305,1756540800000
BAT-USDT-SWAP,0.0001,1756569600000
BAT-USDT-SWAP,0.0001,1756598400000
BAT-USDT-SWAP,0.0001,1756627200000
BCH-USD-SWAP,0.0001,1753977600000
BCH-USD-SWAP,0.0001,1754006400000
BCH-USD-SWAP,0.0001,1754035200000
BCH-USD-SWAP,0.0001,1754064000000
BCH-USD-SWAP,0.0001,1754092800000
BCH-USD-SWAP,0.0001,1754121600000
BCH-USD-SWAP,0.0001,1754150400000
BCH-USD-SWAP,0.0001,1754179200000
BCH-USD-SWAP,0.0001,1754208000000
BCH-USD-SWAP,0.0001,1754236800000
BCH-USD-SWAP,0.0001,1754265600000
BCH-USD-SWAP,0.0001,1754294400000
BCH-USD-SWAP,0.0001,1754323200000
BCH-USD-SWAP,0.0001,1754352000000
BCH-USD-SWAP,0.0001,1754380800000
BCH-USD-SWAP,0.0001,1754409600000
BCH-USD-SWAP,0.0001,1754438400000
BCH-USD-SWAP,0.0001,1754467200000
BCH-USD-SWAP,0.0001,1754496000000
BCH-USD-SWAP,0.0001,1754524800000
BCH-USD-SWAP,0.0001,1754553600000
BCH-USD-SWAP,0.0001,1754582400000
BCH-USD-SWAP,0.0001,1754611200000
BCH-USD-SWAP,0.0000516372250368,1754640000000
BCH-USD-SWAP,0.000063809341371,1754668800000
BCH-USD-SWAP,0.0001,1754697600000
BCH-USD-SWAP,0.0001,1754726400000
BCH-USD-SWAP,0.0001,1754755200000
BCH-USD-SWAP,0.0000366686897782,1754784000000
BCH-USD-SWAP,0.0001,1754812800000
BCH-USD-SWAP,0.0001,1754841600000
BCH-USD-SWAP,0.0001,1754870400000
BCH-USD-SWAP,0.0001,1754899200000
BCH-USD-SWAP,0.0001,1754928000000
BCH-USD-SWAP,0.0001,1754956800000
BCH-USD-SWAP,0.0001,1754985600000
BCH-USD-SWAP,0.0001,1755014400000
BCH-USD-SWAP,0.0001,1755043200000
BCH-USD-SWAP,0.0001,1755072000000
BCH-USD-SWAP,0.0001,1755100800000
BCH-USD-SWAP,0.0001,1755129600000
BCH-USD-SWAP,0.0001,1755158400000
BCH-USD-SWAP,0.0001,1755187200000
BCH-USD-SWAP,0.0001,1755216000000
BCH-USD-SWAP,0.0001,1755244800000
BCH-USD-SWAP,0.0001,1755273600000
BCH-USD-SWAP,0.0001,1755302400000
BCH-USD-SWAP,0.000007413225018,1755331200000
BCH-USD-SWAP,0.0001,1755360000000
BCH-USD-SWAP,0.0001,1755388800000
BCH-USD-SWAP,0.0001,1755417600000
BCH-USD-SWAP,0.0001,1755446400000
BCH-USD-SWAP,0.0001,1755475200000
BCH-USD-SWAP,0.0001,1755504000000
BCH-USD-SWAP,0.0001,1755532800000
BCH-USD-SWAP,0.0001,1755561600000
BCH-USD-SWAP,-0.0000076872164723,1755590400000
BCH-USD-SWAP,0.0001,1755619200000
BCH-USD-SWAP,0.0001,1755648000000
BCH-USD-SWAP,0.0001,1755676800000
BCH-USD-SWAP,0.0001,1755705600000
BCH-USD-SWAP,0.0001,1755734400000
BCH-USD-SWAP,0.0001,1755763200000
BCH-USD-SWAP,0.0001,1755792000000
BCH-USD-SWAP,0.0001,1755820800000
BCH-USD-SWAP,0.0001,1755849600000
BCH-USD-SWAP,0.0001,1755878400000
BCH-USD-SWAP,0.0001,1755907200000
BCH-USD-SWAP,0.0001,1755936000000
BCH-USD-SWAP,0.0001,1755964800000
BCH-USD-SWAP,0.0001,1755993600000
BCH-USD-SWAP,0.0001,1756022400000
BCH-USD-SWAP,0.0001,1756051200000
BCH-USD-SWAP,0.0001,1756080000000
BCH-USD-SWAP,0.0001,1756108800000
BCH-USD-SWAP,0.0001,1756137600000
BCH-USD-SWAP,0.0001,1756166400000
BCH-USD-SWAP,0.0001,1756195200000
BCH-USD-SWAP,0.0001,1756224000000
BCH-USD-SWAP,0.0001,1756252800000
BCH-USD-SWAP,0.0001,1756281600000
BCH-USD-SWAP,0.0001,1756310400000
BCH-USD-SWAP,0.0001,1756339200000
BCH-USD-SWAP,0.0001,1756368000000
BCH-USD-SWAP,0.0001,1756396800000
BCH-USD-SWAP,0.0001,1756425600000
BCH-USD-SWAP,0.0001,1756454400000
BCH-USD-SWAP,0.0001,1756483200000
BCH-USD-SWAP,0.0001,1756512000000
BCH-USD-SWAP,0.0001,1756540800000
BCH-USD-SWAP,0.0001,1756569600000
BCH-USD-SWAP,0.0001,1756598400000
BCH-USD-SWAP,0.0001,1756627200000
BCH-USDT-SWAP,0.000086446074346,1753977600000
BCH-USDT-SWAP,-0.0000304505382749,1754006400000
BCH-USDT-SWAP,0.0000615851496939,1754035200000
BCH-USDT-SWAP,0.000073198063272,1754064000000
BCH-USDT-SWAP,0.0001,1754092800000
BCH-USDT-SWAP,-0.0000209067455739,1754121600000
BCH-USDT-SWAP,0.000024753670514,1754150400000
BCH-USDT-SWAP,0.000013620074524,1754179200000
BCH-USDT-SWAP,-0.0000279299606845,1754208000000
BCH-USDT-SWAP,0.0000730108653178,1754236800000
BCH-USDT-SWAP,0.0000324843824458,1754265600000
BCH-USDT-SWAP,0.0000099367677704,1754294400000
BCH-USDT-SWAP,0.0001,1754323200000
BCH-USDT-SWAP,-0.0000029544391549,1754352000000
BCH-USDT-SWAP,0.0001,1754380800000
BCH-USDT-SWAP,0.0001,1754409600000
BCH-USDT-SWAP,0.0001,1754438400000
BCH-USDT-SWAP,0.0000838246185201,1754467200000
BCH-USDT-SWAP,0.0000747655516506,1754496000000
BCH-USDT-SWAP,0.0001,1754524800000
BCH-USDT-SWAP,0.0000080850324775,1754553600000
BCH-USDT-SWAP,0.0000933696269094,1754582400000
BCH-USDT-SWAP,0.0000516303402338,1754611200000
BCH-USDT-SWAP,0.0000252764701129,1754640000000
BCH-USDT-SWAP,0.0000654449043205,1754668800000
BCH-USDT-SWAP,0.0001,1754697600000
BCH-USDT-SWAP,0.0001,1754726400000
BCH-USDT-SWAP,0.0000193328005539,1754755200000
BCH-USDT-SWAP,-0.0000222240883508,1754784000000
BCH-USDT-SWAP,0.0001,1754812800000
BCH-USDT-SWAP,0.0001,1754841600000
BCH-USDT-SWAP,0.0001,1754870400000
BCH-USDT-SWAP,0.0001,1754899200000
BCH-USDT-SWAP,0.0001,1754928000000
BCH-USDT-SWAP,0.0001,1754956800000
BCH-USDT-SWAP,0.0001,1754985600000
BCH-USDT-SWAP,0.0001,1755014400000
BCH-USDT-SWAP,0.0001,1755043200000
BCH-USDT-SWAP,0.0001,1755072000000
BCH-USDT-SWAP,0.0001,1755100800000
BCH-USDT-SWAP,0.0001,1755129600000
BCH-USDT-SWAP,0.0001,1755158400000
BCH-USDT-SWAP,0.0001,1755187200000
BCH-USDT-SWAP,0.0001,1755216000000
BCH-USDT-SWAP,0.0001,1755244800000
BCH-USDT-SWAP,0.0001,1755273600000
BCH-USDT-SWAP,0.0001,1755302400000
BCH-USDT-SWAP,0.000080664003281,1755331200000
BCH-USDT-SWAP,0.0001,1755360000000
BCH-USDT-SWAP,0.0001,1755388800000
BCH-USDT-SWAP,-0.0000415334030327,1755417600000
BCH-USDT-SWAP,-0.0000150074311532,1755446400000
BCH-USDT-SWAP,0.0000768981494827,1755475200000
BCH-USDT-SWAP,-0.0000182826747495,1755504000000
BCH-USDT-SWAP,0.0000078606903655,1755532800000
BCH-USDT-SWAP,-0.0000541512900551,1755561600000
BCH-USDT-SWAP,0.0000045969683497,1755590400000
